;;Събития (опасности);Събития (опасности);Събития (опасности);Загинали лица;Загинали лица;Загинали лица;Пострадали лица;Пострадали лица;Пострадали лица;
Търговище;85601 Космически явления;0;0;0;0;0;0;0;0;0;
Търговище;85610 Сблъсък;0;0;0;0;0;0;0;0;0;
Търговище;85611 метеоритен удар;0;0;0;0;0;0;0;0;0;
Търговище;85612 въздушен взрив;0;0;0;0;0;0;0;0;0;
Търговище;85620 Космическа буря;0;0;0;0;0;0;0;0;0;
Търговище;85621 енергийни частици;0;0;0;0;0;0;0;0;0;
Търговище;85622 геомагнитна буря;0;0;0;0;0;0;0;0;0;
Търговище;85623 шокова вълна;0;0;0;0;0;0;0;0;0;
Търговище;85701 Техногенни;132;198;199;14;14;15;57;118;138;
Търговище;85710 Промишлена авария;7;9;5;0;0;0;0;0;0;
Търговище;85711 химически разлив;0;0;0;0;0;0;0;0;0;
Търговище;85712 срутване;0;0;0;0;0;0;0;0;0;
Търговище;85713 експлозия;0;0;0;0;0;0;0;0;0;
Търговище;85714 пожар;7;9;5;0;0;0;0;0;0;
Търговище;85715 теч на газ;0;0;0;0;0;0;0;0;0;
Търговище;85716 отравяне;0;0;0;0;0;0;0;0;0;
Търговище;85717 радиация;0;0;0;0;0;0;0;0;0;
Търговище;85718 нефтен разлив;0;0;0;0;0;0;0;0;0;
Търговище;85719 други (промишлени);0;0;0;0;0;0;0;0;0;
Търговище;85720 Други аварии (непромишлени);80;95;93;5;7;1;3;3;1;
Търговище;85721 срутване (непромишлено);0;0;0;0;0;0;0;0;0;
Търговище;85722 експлозия (непромишлена);0;0;0;0;0;0;0;0;0;
Търговище;85723 пожар (непромишлен);80;95;93;5;7;1;3;3;1;
Търговище;85724 други (непромишлени);0;0;0;0;0;0;0;0;0;
Търговище;85730 Транспортнаи аварии/инциденти;45;94;101;9;7;14;54;115;137;
Търговище;85731 въздухоплавателни;0;0;0;0;0;0;0;0;0;
Търговище;85732 пътни;44;91;100;8;7;14;54;112;136;
Търговище;85733 железопътни;1;3;1;1;0;0;0;3;1;
Търговище;85734 воднотранспортни;0;0;0;0;0;0;0;0;0;
Търговище;85801 Други бедствия и кризи;0;1;1;0;0;0;0;0;0;
Търговище;85810 Деградиране на околната среда;0;0;0;0;0;0;0;0;0;
Търговище;85811 деградация на почвите (почвена ерозия);0;0;0;0;0;0;0;0;0;
Търговище;85812 обезлесяване;0;0;0;0;0;0;0;0;0;
Търговище;85813 други, свързани с деградиране на околната среда;0;0;0;0;0;0;0;0;0;
Търговище;85820 Други, в т.ч.;0;1;1;0;0;0;0;0;0;
Търговище;85821 Размирици, терористични актове, етнически конфликти, кибератаки;0;0;0;0;0;0;0;0;0;
Търговище;85822 Социални или икономически кризи;0;0;0;0;0;0;0;0;0;
Търговище;85823 Други неизброени;0;1;1;0;0;0;0;0;0;
Хасково;85001 БЕДСТВИЯ И КРИЗИСНИ СЪБИТИЯ - ОБЩО;564;533;533;879;344;19;343;375;316;
Хасково;85101 Геофизични;0;0;1;0;0;0;0;0;0;
Хасково;85110 Земетресения;0;0;0;0;0;0;0;0;0;
Хасково;85111 движение на земни пластове;0;0;0;0;0;0;0;0;0;
Хасково;85112 цунами;0;0;0;0;0;0;0;0;0;
Хасково;85120 Движение на маси (сухо);0;0;1;0;0;0;0;0;0;
Хасково;85121 срутище;0;0;0;0;0;0;0;0;0;
Хасково;85122 свлачище;0;0;1;0;0;0;0;0;0;
Хасково;85123 пропадане на земята или слягане;0;0;0;0;0;0;0;0;0;
Хасково;85130 Вулканична дейност;0;0;0;0;0;0;0;0;0;
Хасково;85131 вулканична пепел;0;0;0;0;0;0;0;0;0;
Хасково;85132 лахар;0;0;0;0;0;0;0;0;0;
Хасково;85133 пирокластичен поток;0;0;0;0;0;0;0;0;0;
Хасково;85134 лава;0;0;0;0;0;0;0;0;0;
Хасково;85201 Метеорологични;2;0;1;0;0;0;0;0;0;
Хасково;85210 Буря;1;0;0;0;0;0;0;0;0;
Хасково;85211 градушка;0;0;0;0;0;0;0;0;0;
Хасково;85212 светкавица/гръмотевична буря;0;0;0;0;0;0;0;0;0;
Хасково;85213 обилен дъжд;0;0;0;0;0;0;0;0;0;
Хасково;85214 смерч (торнадо);1;0;0;0;0;0;0;0;0;
Хасково;85215 пясъчна/прашна буря;0;0;0;0;0;0;0;0;0;
Хасково;85216 силна буря;0;0;0;0;0;0;0;0;0;
Хасково;85217 вятър;0;0;0;0;0;0;0;0;0;
Хасково;85220 Екстремни температури;1;0;1;0;0;0;0;0;0;
Хасково;85221 студена вълна (в т.ч. слани);0;0;0;0;0;0;0;0;0;
Хасково;85222 топлинна вълна;1;0;1;0;0;0;0;0;0;
Хасково;85230 Сурови зимни условия;0;0;0;0;0;0;0;0;0;
Хасково;85231 сняг/лед;0;0;0;0;0;0;0;0;0;
Хасково;85232 зимна буря/виелица;0;0;0;0;0;0;0;0;0;
Хасково;85233 мраз/скреж;0;0;0;0;0;0;0;0;0;
Хасково;85240 Мъгла;0;0;0;0;0;0;0;0;0;
Хасково;85301 Хидроложки;3;0;0;0;0;0;0;0;0;
Хасково;85310 Наводнение;3;0;0;0;0;0;0;0;0;
Хасково;85311 дъждовно;2;0;0;0;0;0;0;0;0;
Хасково;85312 инфраструктурно;1;0;0;0;0;0;0;0;0;
Хасково;85313 морско;0;0;0;0;0;0;0;0;0;
Хасково;85314 от подземни води;0;0;0;0;0;0;0;0;0;
Хасково;85315 речно;0;0;0;0;0;0;0;0;0;
Хасково;85320 Лавина;0;0;0;0;0;0;0;0;0;
Хасково;85330 Кален поток;0;0;0;0;0;0;0;0;0;
Хасково;85401 Климатоложки;50;56;58;0;0;0;1;4;1;
Хасково;85410 Суша;0;0;0;0;0;0;0;0;0;
Хасково;85420 Стихиен пожар;50;56;58;0;0;0;1;4;1;
Хасково;85421 горски пожар;11;21;15;0;0;0;0;1;0;
Хасково;85422 полски пожар: храсти, шубраци, пасища, торф;39;35;43;0;0;0;1;3;1;
Хасково;85501 Биологични;1;1;0;856;329;0;.;.;0;
Хасково;85510 Инфекциозни заболявания при хората;1;1;0;856;329;0;.;.;0;
Хасково;85511 вирусна болест;1;1;0;856;329;0;.;.;0;
Хасково;85512 бактериална болест;0;0;0;0;0;0;0;0;0;
Хасково;85513 паразитна болест;0;0;0;0;0;0;0;0;0;
Хасково;85514 гъбична болест;0;0;0;0;0;0;0;0;0;
Хасково;85520 Инфекциозни и зоонозни болести по животните;0;0;0;0;0;0;0;0;0;
Хасково;85521 вирусна болест;0;0;0;0;0;0;0;0;0;
Хасково;85522 бактериална болест;0;0;0;0;0;0;0;0;0;
Хасково;85523 паразитна болест;0;0;0;0;0;0;0;0;0;
Хасково;85524 гъбична болест;0;0;0;0;0;0;0;0;0;
Хасково;85525 прионова болест;0;0;0;0;0;0;0;0;0;
Хасково;85530 Нашествие на вредители;0;0;0;0;0;0;0;0;0;
Хасково;85531 нашествие на насекоми;0;0;0;0;0;0;0;0;0;
Хасково;85532 нашествие на други вредители;0;0;0;0;0;0;0;0;0;
Хасково;85601 Космически явления;0;0;0;0;0;0;0;0;0;
Хасково;85610 Сблъсък;0;0;0;0;0;0;0;0;0;
Хасково;85611 метеоритен удар;0;0;0;0;0;0;0;0;0;
Хасково;85612 въздушен взрив;0;0;0;0;0;0;0;0;0;
Хасково;85620 Космическа буря;0;0;0;0;0;0;0;0;0;
Хасково;85621 енергийни частици;0;0;0;0;0;0;0;0;0;
Хасково;85622 геомагнитна буря;0;0;0;0;0;0;0;0;0;
Хасково;85623 шокова вълна;0;0;0;0;0;0;0;0;0;
Хасково;85701 Техногенни;508;473;473;23;15;19;342;371;315;
Хасково;85710 Промишлена авария;13;8;11;0;0;0;0;0;0;
Хасково;85711 химически разлив;0;0;0;0;0;0;0;0;0;
Хасково;85712 срутване;0;0;0;0;0;0;0;0;0;
Хасково;85713 експлозия;0;0;0;0;0;0;0;0;0;
Хасково;85714 пожар;13;8;11;0;0;0;0;0;0;
Хасково;85715 теч на газ;0;0;0;0;0;0;0;0;0;
Хасково;85716 отравяне;0;0;0;0;0;0;0;0;0;
Хасково;85717 радиация;0;0;0;0;0;0;0;0;0;
Хасково;85718 нефтен разлив;0;0;0;0;0;0;0;0;0;
Хасково;85719 други (промишлени);0;0;0;0;0;0;0;0;0;
Хасково;85720 Други аварии (непромишлени);234;238;222;1;4;4;16;16;7;
Хасково;85721 срутване (непромишлено);0;0;0;0;0;0;0;0;0;
Хасково;85722 експлозия (непромишлена);0;0;0;0;0;0;0;0;0;
Хасково;85723 пожар (непромишлен);234;238;222;1;4;4;16;16;7;
Хасково;85724 други (непромишлени);0;0;0;0;0;0;0;0;0;
Хасково;85730 Транспортнаи аварии/инциденти;261;227;240;22;11;15;326;355;308;
Хасково;85731 въздухоплавателни;0;0;0;0;0;0;0;0;0;
Хасково;85732 пътни;260;226;240;21;11;15;326;354;308;
Хасково;85733 железопътни;1;1;0;1;0;0;0;1;0;
Хасково;85734 воднотранспортни;0;0;0;0;0;0;0;0;0;
Хасково;85801 Други бедствия и кризи;0;3;0;0;0;0;0;0;0;
Хасково;85810 Деградиране на околната среда;0;0;0;0;0;0;0;0;0;
Хасково;85811 деградация на почвите (почвена ерозия);0;0;0;0;0;0;0;0;0;
Хасково;85812 обезлесяване;0;0;0;0;0;0;0;0;0;
Хасково;85813 други, свързани с деградиране на околната среда;0;0;0;0;0;0;0;0;0;
Хасково;85820 Други, в т.ч.;0;3;0;0;0;0;0;0;0;
Хасково;85821 Размирици, терористични актове, етнически конфликти, кибератаки;0;0;0;0;0;0;0;0;0;
Хасково;85822 Социални или икономически кризи;0;2;0;0;0;0;0;0;0;
Хасково;85823 Други неизброени;0;1;0;0;0;0;0;0;0;
Шумен;85001 БЕДСТВИЯ И КРИЗИСНИ СЪБИТИЯ - ОБЩО;327;331;368;764;230;18;182;150;197;
Шумен;85101 Геофизични;0;1;0;0;0;0;0;0;0;
Шумен;85110 Земетресения;0;0;0;0;0;0;0;0;0;
Шумен;85111 движение на земни пластове;0;0;0;0;0;0;0;0;0;
Шумен;85112 цунами;0;0;0;0;0;0;0;0;0;
Шумен;85120 Движение на маси (сухо);0;1;0;0;0;0;0;0;0;
Шумен;85121 срутище;0;0;0;0;0;0;0;0;0;
Шумен;85122 свлачище;0;1;0;0;0;0;0;0;0;
Шумен;85123 пропадане на земята или слягане;0;0;0;0;0;0;0;0;0;
Шумен;85130 Вулканична дейност;0;0;0;0;0;0;0;0;0;
Шумен;85131 вулканична пепел;0;0;0;0;0;0;0;0;0;
Шумен;85132 лахар;0;0;0;0;0;0;0;0;0;
Шумен;85133 пирокластичен поток;0;0;0;0;0;0;0;0;0;
Шумен;85134 лава;0;0;0;0;0;0;0;0;0;
Шумен;85201 Метеорологични;1;0;18;0;0;0;0;0;0;
Шумен;85210 Буря;0;0;16;0;0;0;0;0;0;
Шумен;85211 градушка;0;0;0;0;0;0;0;0;0;
Шумен;85212 светкавица/гръмотевична буря;0;0;0;0;0;0;0;0;0;
Шумен;85213 обилен дъжд;0;0;0;0;0;0;0;0;0;
Шумен;85214 смерч (торнадо);0;0;0;0;0;0;0;0;0;
Шумен;85215 пясъчна/прашна буря;0;0;0;0;0;0;0;0;0;
Шумен;85216 силна буря;0;0;16;0;0;0;0;0;0;
Шумен;85217 вятър;0;0;0;0;0;0;0;0;0;
Шумен;85220 Екстремни температури;0;0;1;0;0;0;0;0;0;
Шумен;85221 студена вълна (в т.ч. слани);0;0;1;0;0;0;0;0;0;
Шумен;85222 топлинна вълна;0;0;0;0;0;0;0;0;0;
Шумен;85230 Сурови зимни условия;1;0;1;0;0;0;0;0;0;
Шумен;85231 сняг/лед;1;0;0;0;0;0;0;0;0;
Шумен;85232 зимна буря/виелица;0;0;1;0;0;0;0;0;0;
Шумен;85233 мраз/скреж;0;0;0;0;0;0;0;0;0;
Шумен;85240 Мъгла;0;0;0;0;0;0;0;0;0;
Шумен;85301 Хидроложки;0;2;0;0;0;0;0;0;0;
Шумен;85310 Наводнение;0;2;0;0;0;0;0;0;0;
Шумен;85311 дъждовно;0;0;0;0;0;0;0;0;0;
Шумен;85312 инфраструктурно;0;1;0;0;0;0;0;0;0;
Шумен;85313 морско;0;0;0;0;0;0;0;0;0;
Шумен;85314 от подземни води;0;0;0;0;0;0;0;0;0;
Шумен;85315 речно;0;1;0;0;0;0;0;0;0;
Шумен;85320 Лавина;0;0;0;0;0;0;0;0;0;
Шумен;85330 Кален поток;0;0;0;0;0;0;0;0;0;
Шумен;85401 Климатоложки;10;22;16;0;0;0;0;0;0;
Шумен;85410 Суша;0;0;0;0;0;0;0;0;0;
Шумен;85420 Стихиен пожар;10;22;16;0;0;0;0;0;0;
Шумен;85421 горски пожар;2;3;1;0;0;0;0;0;0;
Шумен;85422 полски пожар: храсти, шубраци, пасища, торф;8;19;15;0;0;0;0;0;0;
Шумен;85501 Биологични;1;1;0;742;216;0;.;.;0;
Шумен;85510 Инфекциозни заболявания при хората;1;1;0;742;216;0;.;.;0;
Шумен;85511 вирусна болест;1;1;0;742;216;0;.;.;0;
